         Curves of the Total Solar Eclipse of 2043 April 09         
+------------------------------------------------------------------+
|                    Rising and Setting Curves                     |
+------------------------------------------------------------------+
|      Time in UT1      |      Latitude      |      Longitude      |
|      19:00:00.00      |     30°45.51'N     |     157°39.05'W     |
|      19:00:00.00      |     30°46.53'N     |     157°45.33'W     |
|      19:00:00.00      |     30°47.55'N     |     157°51.63'W     |
|      19:00:00.00      |     30°48.58'N     |     157°57.94'W     |
|      19:00:00.00      |     30°49.61'N     |     158°04.27'W     |
|      19:00:00.00      |     30°50.64'N     |     158°10.61'W     |
|      19:00:00.00      |     30°51.68'N     |     158°16.97'W     |
|      19:00:00.00      |     30°52.72'N     |     158°23.34'W     |
|      19:00:00.00      |     30°53.76'N     |     158°29.73'W     |
|      19:00:00.00      |     30°54.81'N     |     158°36.14'W     |
|      19:00:00.00      |     30°55.86'N     |     158°42.57'W     |
|      19:00:00.00      |     30°56.91'N     |     158°49.01'W     |
|      19:00:00.00      |     30°57.97'N     |     158°55.47'W     |
|      19:00:00.00      |     30°59.03'N     |     159°01.94'W     |
|      19:00:00.00      |     31°00.09'N     |     159°08.44'W     |
|      19:00:00.00      |     31°01.15'N     |     159°14.95'W     |
|      19:00:00.00      |     31°02.22'N     |     159°21.47'W     |
|      19:00:00.00      |     31°03.29'N     |     159°28.02'W     |
|      19:00:00.00      |     31°04.37'N     |     159°34.58'W     |
|      19:00:00.00      |     31°05.45'N     |     159°41.17'W     |
|      19:00:00.00      |     31°06.53'N     |     159°47.76'W     |
|      19:00:00.00      |     31°07.61'N     |     159°54.38'W     |
|      19:00:00.00      |     31°08.69'N     |     160°01.02'W     |
|      19:00:00.00      |     31°09.78'N     |     160°07.67'W     |
|      19:00:00.00      |     31°10.88'N     |     160°14.35'W     |
|      19:00:00.00      |     31°11.97'N     |     160°21.04'W     |
|      19:00:00.00      |     31°13.07'N     |     160°27.75'W     |
|      19:00:00.00      |     31°14.17'N     |     160°34.48'W     |
|      19:00:00.00      |     31°15.27'N     |     160°41.23'W     |
|      19:00:00.00      |     31°16.38'N     |     160°48.00'W     |
|      19:00:00.00      |     31°17.48'N     |     160°54.79'W     |
|      19:00:00.00      |     31°18.60'N     |     161°01.60'W     |
|      19:00:00.00      |     31°19.71'N     |     161°08.44'W     |
|      19:00:00.00      |     31°20.83'N     |     161°15.29'W     |
|      19:00:00.00      |     31°21.95'N     |     161°22.16'W     |
|      19:00:00.00      |     31°23.07'N     |     161°29.05'W     |
|      19:00:00.00      |     31°24.19'N     |     161°35.96'W     |
|      19:00:00.00      |     31°25.32'N     |     161°42.89'W     |
|      19:00:00.00      |     31°26.45'N     |     161°49.85'W     |
|      19:00:00.00      |     31°27.58'N     |     161°56.83'W     |
|      19:00:00.00      |     31°28.71'N     |     162°03.82'W     |
|      19:00:00.00      |     31°29.85'N     |     162°10.84'W     |
|      19:00:00.00      |     31°30.99'N     |     162°17.89'W     |
|      19:00:00.00      |     31°32.13'N     |     162°24.95'W     |
|      19:00:00.00      |     31°33.27'N     |     162°32.04'W     |
|      19:00:00.00      |     31°34.42'N     |     162°39.15'W     |
|      19:00:00.00      |     31°35.57'N     |     162°46.28'W     |
|      19:00:00.00      |     31°36.72'N     |     162°53.44'W     |
|      19:00:00.00      |     31°37.87'N     |     163°00.62'W     |
|      19:00:00.00      |     31°39.03'N     |     163°07.82'W     |
|      19:00:00.00      |     31°40.18'N     |     163°15.05'W     |
|      19:00:00.00      |     31°41.34'N     |     163°22.30'W     |
|      19:00:00.00      |     31°42.50'N     |     163°29.57'W     |
|      19:00:00.00      |     31°43.67'N     |     163°36.88'W     |
|      19:00:00.00      |     31°44.83'N     |     163°44.20'W     |
|      19:00:00.00      |     31°46.00'N     |     163°51.55'W     |
|      19:00:00.00      |     31°47.17'N     |     163°58.93'W     |
|      19:00:00.00      |     31°48.34'N     |     164°06.33'W     |
|      19:00:00.00      |     31°49.51'N     |     164°13.76'W     |
|      19:00:00.00      |     31°50.68'N     |     164°21.21'W     |
|      19:00:00.00      |     31°51.86'N     |     164°28.69'W     |
|      19:00:00.00      |     31°53.04'N     |     164°36.20'W     |
|      19:00:00.00      |     31°54.22'N     |     164°43.73'W     |
|      19:00:00.00      |     31°55.40'N     |     164°51.29'W     |
|      19:00:00.00      |     31°56.58'N     |     164°58.88'W     |
|      19:00:00.00      |     31°57.76'N     |     165°06.50'W     |
|      19:00:00.00      |     31°58.95'N     |     165°14.15'W     |
|      19:00:00.00      |     32°00.14'N     |     165°21.82'W     |
|      19:00:00.00      |     32°01.33'N     |     165°29.52'W     |
|      19:00:00.00      |     32°02.52'N     |     165°37.26'W     |
|      19:00:00.00      |     32°03.71'N     |     165°45.02'W     |
|      19:00:00.00      |     32°04.90'N     |     165°52.81'W     |
|      19:00:00.00      |     32°06.09'N     |     166°00.63'W     |
|      19:00:00.00      |     32°07.29'N     |     166°08.48'W     |
|      19:00:00.00      |     32°08.48'N     |     166°16.37'W     |
|      19:00:00.00      |     32°09.68'N     |     166°24.28'W     |
|      19:00:00.00      |     32°10.88'N     |     166°32.23'W     |
|      19:00:00.00      |     32°12.07'N     |     166°40.21'W     |
|      19:00:00.00      |     32°13.27'N     |     166°48.22'W     |
|      19:00:00.00      |     32°14.47'N     |     166°56.27'W     |
|      19:00:00.00      |     32°15.67'N     |     167°04.34'W     |
|      19:00:00.00      |     32°16.88'N     |     167°12.46'W     |
|      19:00:00.00      |     32°18.08'N     |     167°20.60'W     |
|      19:00:00.00      |     32°19.28'N     |     167°28.78'W     |
|      19:00:00.00      |     32°20.48'N     |     167°37.00'W     |
|      19:00:00.00      |     32°21.69'N     |     167°45.25'W     |
|      19:00:00.00      |     32°22.89'N     |     167°53.54'W     |
|      19:00:00.00      |     32°24.10'N     |     168°01.86'W     |
|      19:00:00.00      |     32°25.30'N     |     168°10.22'W     |
|      19:00:00.00      |     32°26.51'N     |     168°18.62'W     |
|      19:00:00.00      |     32°27.71'N     |     168°27.05'W     |
|      19:00:00.00      |     32°28.91'N     |     168°35.53'W     |
|      19:00:00.00      |     32°30.12'N     |     168°44.04'W     |
|      19:00:00.00      |     32°31.32'N     |     168°52.59'W     |
|      19:00:00.00      |     32°32.53'N     |     169°01.19'W     |
|      19:00:00.00      |     32°33.73'N     |     169°09.82'W     |
|      19:00:00.00      |     32°34.94'N     |     169°18.49'W     |
|      19:00:00.00      |     32°36.14'N     |     169°27.21'W     |
|      19:00:00.00      |     32°37.34'N     |     169°35.97'W     |
|      19:00:00.00      |     32°38.54'N     |     169°44.77'W     |
|      19:00:00.00      |     32°39.75'N     |     169°53.61'W     |
|      19:00:00.00      |     32°40.95'N     |     170°02.50'W     |
|      19:00:00.00      |     32°42.14'N     |     170°11.43'W     |
|      19:00:00.00      |     32°43.34'N     |     170°20.41'W     |
|      19:00:00.00      |     32°44.54'N     |     170°29.44'W     |
|      19:00:00.00      |     32°45.74'N     |     170°38.51'W     |
|      19:00:00.00      |     32°46.93'N     |     170°47.63'W     |
|      19:00:00.00      |     32°48.12'N     |     170°56.80'W     |
|      19:00:00.00      |     32°49.32'N     |     171°06.01'W     |
|      19:00:00.00      |     32°50.51'N     |     171°15.28'W     |
|      19:00:00.00      |     32°51.70'N     |     171°24.60'W     |
|      19:00:00.00      |     32°52.88'N     |     171°33.97'W     |
|      19:00:00.00      |     32°54.07'N     |     171°43.39'W     |
|      19:00:00.00      |     32°55.25'N     |     171°52.86'W     |
|      19:00:00.00      |     32°56.43'N     |     172°02.39'W     |
|      19:00:00.00      |     32°57.61'N     |     172°11.98'W     |
|      19:00:00.00      |     32°58.78'N     |     172°21.62'W     |
|      19:00:00.00      |     32°59.95'N     |     172°31.31'W     |
|      19:00:00.00      |     33°01.12'N     |     172°41.07'W     |
|      19:00:00.00      |     33°02.29'N     |     172°50.88'W     |
|      19:00:00.00      |     33°03.45'N     |     173°00.76'W     |
|      19:00:00.00      |     33°04.61'N     |     173°10.69'W     |
|      19:00:00.00      |     33°05.77'N     |     173°20.69'W     |
|      19:00:00.00      |     33°06.92'N     |     173°30.75'W     |
|      19:00:00.00      |     33°08.07'N     |     173°40.88'W     |
|      19:00:00.00      |     33°09.22'N     |     173°51.07'W     |
|      19:00:00.00      |     33°10.36'N     |     174°01.33'W     |
|      19:00:00.00      |     33°11.50'N     |     174°11.66'W     |
|      19:00:00.00      |     33°12.63'N     |     174°22.05'W     |
|      19:00:00.00      |     33°13.76'N     |     174°32.52'W     |
|      19:00:00.00      |     33°14.88'N     |     174°43.06'W     |
|      19:00:00.00      |     33°16.00'N     |     174°53.68'W     |
|      19:00:00.00      |     33°17.11'N     |     175°04.37'W     |
|      19:00:00.00      |     33°18.21'N     |     175°15.14'W     |
|      19:00:00.00      |     33°19.31'N     |     175°25.99'W     |
|      19:00:00.00      |     33°20.41'N     |     175°36.92'W     |
|      19:00:00.00      |     33°21.50'N     |     175°47.93'W     |
|      19:00:00.00      |     33°22.58'N     |     175°59.02'W     |
|      19:00:00.00      |     33°23.65'N     |     176°10.21'W     |
|      19:00:00.00      |     33°24.72'N     |     176°21.48'W     |
|      19:00:00.00      |     33°25.78'N     |     176°32.84'W     |
|      19:00:00.00      |     33°26.83'N     |     176°44.30'W     |
|      19:00:00.00      |     33°27.88'N     |     176°55.85'W     |
|      19:00:00.00      |     33°28.91'N     |     177°07.49'W     |
|      19:00:00.00      |     33°29.94'N     |     177°19.24'W     |
|      19:00:00.00      |     33°30.95'N     |     177°31.09'W     |
|      19:00:00.00      |     33°31.96'N     |     177°43.04'W     |
|      19:00:00.00      |     33°32.96'N     |     177°55.11'W     |
|      19:00:00.00      |     33°33.95'N     |     178°07.28'W     |
|      19:00:00.00      |     33°34.92'N     |     178°19.57'W     |
|      19:00:00.00      |     33°35.89'N     |     178°31.97'W     |
|      19:00:00.00      |     33°36.84'N     |     178°44.50'W     |
|      19:00:00.00      |     33°37.78'N     |     178°57.15'W     |
|      19:00:00.00      |     33°38.71'N     |     179°09.92'W     |
|      19:00:00.00      |     33°39.62'N     |     179°22.83'W     |
|      19:00:00.00      |     33°40.52'N     |     179°35.88'W     |
|      19:00:00.00      |     33°41.41'N     |     179°49.06'W     |
|      19:00:00.00      |     33°42.28'N     |     179°57.61'E     |
|      19:00:00.00      |     33°43.14'N     |     179°44.13'E     |
|      19:00:00.00      |     33°43.97'N     |     179°30.49'E     |
|      19:00:00.00      |     33°44.79'N     |     179°16.70'E     |
|      19:00:00.00      |     33°45.60'N     |     179°02.74'E     |
|      19:00:00.00      |     33°46.38'N     |     178°48.60'E     |
|      19:00:00.00      |     33°47.14'N     |     178°34.29'E     |
|      19:00:00.00      |     33°47.88'N     |     178°19.80'E     |
|      19:00:00.00      |     33°48.60'N     |     178°05.11'E     |
|      19:00:00.00      |     33°49.30'N     |     177°50.22'E     |
|      19:00:00.00      |     33°49.97'N     |     177°35.12'E     |
|      19:00:00.00      |     33°50.62'N     |     177°19.80'E     |
|      19:00:00.00      |     33°51.24'N     |     177°04.26'E     |
|      19:00:00.00      |     33°51.83'N     |     176°48.47'E     |
|      19:00:00.00      |     33°52.39'N     |     176°32.44'E     |
|      19:00:00.00      |     33°52.92'N     |     176°16.15'E     |
|      19:00:00.00      |     33°53.41'N     |     175°59.58'E     |
|      19:00:00.00      |     33°53.87'N     |     175°42.72'E     |
|      19:00:00.00      |     33°54.29'N     |     175°25.55'E     |
|      19:00:00.00      |     33°54.67'N     |     175°08.07'E     |
|      19:00:00.00      |     33°55.01'N     |     174°50.24'E     |
|      19:00:00.00      |     33°55.30'N     |     174°32.05'E     |
|      19:00:00.00      |     33°55.54'N     |     174°13.47'E     |
|      19:00:00.00      |     33°55.73'N     |     173°54.48'E     |
|      19:00:00.00      |     33°55.86'N     |     173°35.05'E     |
|      19:00:00.00      |     33°55.93'N     |     173°15.15'E     |
|      19:00:00.00      |     33°55.93'N     |     172°54.74'E     |
|      19:00:00.00      |     33°55.86'N     |     172°33.78'E     |
|      19:00:00.00      |     33°55.71'N     |     172°12.22'E     |
|      19:00:00.00      |     33°55.47'N     |     171°50.00'E     |
|      19:00:00.00      |     33°55.13'N     |     171°27.07'E     |
|      19:00:00.00      |     33°54.69'N     |     171°03.34'E     |
|      19:00:00.00      |     33°54.13'N     |     170°38.73'E     |
|      19:00:00.00      |     33°53.43'N     |     170°13.13'E     |
|      19:00:00.00      |     33°52.58'N     |     169°46.40'E     |
|      19:00:00.00      |     33°51.55'N     |     169°18.39'E     |
|      19:00:00.00      |     33°50.31'N     |     168°48.88'E     |
|      19:00:00.00      |     33°48.83'N     |     168°17.59'E     |
|      19:00:00.00      |     33°47.05'N     |     167°44.15'E     |
|      19:00:00.00      |     33°44.90'N     |     167°08.05'E     |
|      19:00:00.00      |     33°42.27'N     |     166°28.50'E     |
|      19:00:00.00      |     33°38.98'N     |     165°44.25'E     |
